job_id,company_name,title,description,location,remote_allowed,formatted_experience_level,formatted_work_type,skills_desc,normalized_salary,application_url
3902785699,Tata Consultancy Services,Engineer,"Skill: Vulnerability Management Engineer

Familiar with Remedy CMDB.Experience with IT tools.Good communication skills - clear thinker and efficient communicator (written and verbal).Understanding of vulnerabilities and remediation (in a broad sense).

Technical

Good communication skills - clear thinker and efficient communicator (written and verbal).Experience working with vulnerability scanning/management tools (e.g. CrowdStrike Falcon, Tenable, Rapid7, Qualys, etc.).Experience in server and ","Mayfield Heights, OH",False,Entry level,Full-time,"Vulnarability Management , Splunk , AWS",0.0,https://ibegin.tcs.com/iBegin/jobs/308140J
3902785701,Tata Consultancy Services,Developer,"Skill: Senior Python/Pyspark Developer

Minimum 8 years of extensive experience in design, build and deployment of Python & pySpark based applications.Experience designing, developing, deploying, testing in Databricks and Delta Lake.Experience with Python, PySpark, Java & ETL.Experience with AWS services – S3, Step functions, Lambda, Airflow.Exposure to Databricks.Strong experience with Oracle, PL/SQL, Stored Procedures.Exposure to NumPy, panda’s libraries.Hands-on experience writing complex SQL","Boston, MA",False,Entry level,Full-time,"Oracle , Python , Java",0.0,https://ibegin.tcs.com/iBegin/jobs/308134J
3902785703,Tata Consultancy Services,Developer,"Skill: Senior Python/Pyspark Developer

Minimum 8 years of extensive experience in design, build and deployment of Python & pySpark based applications.Experience designing, developing, deploying, testing in Databricks and Delta Lake.Experience with Python, PySpark, Java & ETL.Experience with AWS services – S3, Step functions, Lambda, Airflow.Exposure to Databricks.Strong experience with Oracle, PL/SQL, Stored Procedures.Exposure to NumPy, panda’s libraries.Hands-on experience writing complex SQL","Boston, MA",False,Entry level,Full-time,"Python , Java , AWS",0.0,https://ibegin.tcs.com/iBegin/jobs/308132J
3902785704,Tata Consultancy Services,ServiceNow Developer,"Job TitleServiceNow Developer

Relevant Experience

(in Yrs)6 + years with ServiceNow Certifications

Technical/Functional Skills Service Catalog, Service Portal, Incident Management, Change Management, Problem Management, ITSM, Configuration Management (CMDB), Client Scripts, Catalog Client Scripts, UI Scripts, and UI Policies, Data Sources, Import Sets, and Transform maps

Experience Required6 + years, ServiceNow Certifications is must(CSA, CAD or CIS)

Roles & Responsibilities

Develops Servi","Philadelphia, PA",False,Entry level,Full-time,Service Now,0.0,https://ibegin.tcs.com/iBegin/jobs/308121J
3902786578,Tata Consultancy Services,Developer,"Skill: Senior Python/Pyspark Developer

Minimum 8 years of extensive experience in design, build and deployment of Python & pySpark based applications.Experience designing, developing, deploying, testing in Databricks and Delta Lake.Experience with Python, PySpark, Java & ETL.Experience with AWS services – S3, Step functions, Lambda, Airflow.Exposure to Databricks.Strong experience with Oracle, PL/SQL, Stored Procedures.Exposure to NumPy, panda’s libraries.Hands-on experience writing complex SQL","Boston, MA",False,Entry level,Full-time,"Oracle , Python , Java",0.0,https://ibegin.tcs.com/iBegin/jobs/308133J
3902787338,Tata Consultancy Services,ForgeRock CIAM Engineer,"A minimum of 8+ years of professional experience working with ForgeRock Identity Management solution You have a clear understanding of Identity Lifecycle Management (provisioning, de-provisioning, authentication)  You have a clear understanding of Identity Governance and Administration (IGA) with regards to access requests, integrations, provisioning, entitlements, and reporting  You possess strong analytical and problem-solving skills and demonstrable ability to work independently as well as in","Atlanta, GA",False,Entry level,Full-time,Forgerock,0.0,https://ibegin.tcs.com/iBegin/jobs/308102J
3902788348,Tata Consultancy Services,Developer,"Skill: Gin - Developer

Experience – 6+ yrs.Guidewire Insurance Now application understanding and expertise.Knowledge of E&S Personal Lines Insurance.Good Analytical capability to work with business on requires and translate to effective development stories for the line.Prior experience as part of the build out or major enhancement of a Policy Admin application (preferably GW Insurance Now).As a Technology Analyst (Business/Requirements Analyst) you will partner with the business to understand b","Columbus, OH",False,Entry level,Full-time,"Insurance , Guidewire policycenter , Business analyst",0.0,https://ibegin.tcs.com/iBegin/jobs/308141J
3902788349,Tata Consultancy Services,Business Analyst,"Skill: Business Analyst (Capital Markets)

Experience in Business Analysis.Experience in Investment Banking Domain expertise.Experience in creating Test case scripts for regression/functional testing.Requirement Gathering, PPT, Project Plan, Diagrams, Documents: requirements/Tech spec/BSD).Experience documenting complex requirements in a BSD.Development/AWS/UNIX skills.Development/Design experience.JIRA story writing.Should have knowledge on SQL.

","Boston, MA",False,Mid-Senior level,Full-time,"AWS , SQL , Business Analysis",0.0,https://ibegin.tcs.com/iBegin/jobs/308128J
3902789256,Tata Consultancy Services,Business Analyst,"Business Analyst (Capital Markets)

Experience in Business Analysis.Analytical skills with the ability to develop business and functional requirements.Experience in Investment Banking Domain expertise.Experience with product marketing reports. Knowledge of ESG analytics.Experience in creating Test case scripts for regression/functional testing.Requirement Gathering, PPT,Project Plan, Diagrams, Documents: requirements/Tech spec/BSD).Strong Microsoft Excel skills and working proficiency with Visio","Boston, MA",False,Mid-Senior level,Full-time,"Visio , Business analyst , SQL",0.0,https://ibegin.tcs.com/iBegin/jobs/308135J
3902789257,Tata Consultancy Services,Business Analyst,"Skill: Business Analyst (Capital Markets)

Experience in Business Analysis.Experience in Investment Banking Domain expertise.Experience in creating Test case scripts for regression/functional testing.Requirement Gathering, PPT, Project Plan, Diagrams, Documents: requirements/Tech spec/BSD).Experience documenting complex requirements in a BSD.Experience in Agile and JIRA story writing.Should have knowledge on SQL.

","Boston, MA",False,Mid-Senior level,Full-time,"SQL , Business Analysis , Agile",0.0,https://ibegin.tcs.com/iBegin/jobs/308130J
3902789258,Tata Consultancy Services,Analyst,"Skill: Senior Data Modeler

Hands-on relational, dimensional, and/or analytic experience (using RDBMS, dimensional, and ETL and data ingestion protocols).Experience with data warehouse, data lake, and enterprise big data platforms in multi-data-center contexts required.Good knowledge of Data warehousing concepts, metadata management, data modeling, and related tools (Erwin or ER Studio or others) required.Experience in Python and AWS.Experience in Performance Tuning and PL/SQL.Experience in Orac","Boston, MA",False,Entry level,Full-time,"Python , AWS , Data Modelling",0.0,https://ibegin.tcs.com/iBegin/jobs/308129J
3902834313,Medtronic,"Sr Embedded SW Test Engineer (Northridge, CA)","Careers that Change Lives 

Medtronic is a world leader in providing health care products that restore health and extend life.  The Medtronic Diabetes R&D team contributes directly to this mission; we deliver software and firmware for Medtronic’s pump and continuous glucose monitoring devices.  

Our business is growing significantly as the market demands reliable medical devices which look and feel more like consumer devices.  We are looking for a senior software test engineer who can help us c","Los Angeles, CA",False,Mid-Senior level,Full-time,"Must Have: Minimum Requirements
 Bachelor of Science degree in Computer Science, Electrical Engineering or related Engineering or Sciences field  4+ years of embedded software test experience with a bachelor’s degree  Or, 2+ years of embedded software test experience with a master’s degree  

 
 About Medtronic 

Together, we can change healthcare worldwide. At Medtronic, we push the limits of what technology, therapies and services can do to help alleviate pain, restore health and extend life.  We challenge ourselves and each other to make tomorrow better than yesterday. It is what makes this an exciting and rewarding place to be. 
 
 We want to accelerate and advance our ability to create meaningful innovations - but we will only succeed with the right people on our team. Let’s work together to address universal healthcare needs and improve patients’ lives. Help us shape the future. 
 
 Physical Job Requirements 
 
 The physical demands described within the Responsibilities section of this job description are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. For Office Roles: While performing the duties of this job, the employee is regularly required to be independently mobile. The employee is also required to interact with a computer, and communicate with peers and co-workers. Contact your manager or local HR to understand the Work Conditions and Physical requirements that may be specific to each role. (ADA-United States of America) 

A commitment to our employees lives at the core of our values. We recognize their contributions. They share in the success they help to create.  We offer a wide range of benefits, resources, and competitive compensation plans designed to support you at every career and life stage. Learn more about our benefits here.  

 

This position is eligible for a short-term incentive plan.  Learn more about Medtronic Incentive Plan (MIP) on page 6 here. ",0.0,https://ars2.equest.com/?response_id=50d1628ac781952dbe0a885caa9117b6
3902919764,PULAU Corporation,Computer Based Training Specialist,"
Job Title  Computer Based Training Specialist

Job Type Full-Time

 Location Fort Cavazos, TX, US 76544

Career Level Experienced (Non-Manager)

 Contract  ATMP

 Travel  Up to 25%


 Job Description 

 The Computer Based Training Specialist for CCTT is the operator on CCTT systems and works with the U.S. Army customer team to design, develop, revise and validate interactive computer-based courseware. This position primarily supports CCTT at Fort Cavazos, Texas.Job duties include:Uses specializ","Fort McKavett, TX",False,Entry level,Full-time,"



PI18afe3b8841a-29463-34189863",0.0,https://www.click2apply.net/661e8a3cbd8c68d1f72e4d5d
3902930916,First Choice Coffee,Maintenance Technician,"Description:First Choice Services... A national provider of premium office coffee services to the business community is pleased to announce a full-time position! If you thrive in a fast-paced, high-energy environment, you are ambitious with the drive and passion to succeed then you need to join our winning team!
 Maintenance Technician  Description:The Maintenance Technician services and installs specified coffee, beverage dispensing, and water filtration equipment at customer locations
 Mainten","Phoenix, AZ",False,Entry level,Full-time,"



PI366e5f7be405-29463-33490915",0.0,https://www.click2apply.net/661e8f3a0b9f5d7be4a0ecbb
3902932769,PacifiCorp,"Sr Tech - Maintenance (I&C Tech - DCS) - Local 57 - Mona, UT - #111781","Sr Tech - Maintenance (I&C Tech - DCS) - Local 57 - Mona, UT - #111781
 Date:  Apr 6, 2024
 Location:  MONA, UT, US, 84645
 Company: PacifiCorp 
 JOIN OUR TEAM*PacifiCorp is seeking customer-centric candidates to grow and sustain our commitment to a culture of customer service excellence, environmental sustainability and diversity, equity and inclusion.General PurposeTo ensure that the Currant Creek Combined Cycle Power Plant is operated and maintained in a safe and efficient manner, ensuring th","Salt Lake City, UT",False,Entry level,Full-time,"



PI56e2ddb89151-29463-34249535",116043.2,https://www.click2apply.net/661e8f2cbd8c68d1f72e51b0
3902934375,PacifiCorp,"Sr Tech - Maintenance (I&C Tech - DCS) - Local 57 - Mona, UT - #111781","Sr Tech - Maintenance (I&C Tech - DCS) - Local 57 - Mona, UT - #111781
 Date:  Apr 6, 2024
 Location:  MONA, UT, US, 84645
 Company: PacifiCorp 
 JOIN OUR TEAM*PacifiCorp is seeking customer-centric candidates to grow and sustain our commitment to a culture of customer service excellence, environmental sustainability and diversity, equity and inclusion.General PurposeTo ensure that the Currant Creek Combined Cycle Power Plant is operated and maintained in a safe and efficient manner, ensuring th","Salt Lake City, UT",False,Entry level,Full-time,"



PI41ad4e908a00-29462-34249535",116043.2,https://www.click2apply.net/661e8f2cbd8c68d1f72e51c4
3902936924,H&H,Construction Engineer,"
DescriptionWe are offering an exciting opportunity for a Construction Project Engineer in our Construction Engineering & Inspection group located in the New Orleans Metro Area. 
H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineering challenges. Consulting firms, contractors and infrastructure owners count on us when innovative design and intricate engineering solutions are required. Our specialty lies in the ability to","New Orleans, LA",False,Entry level,Full-time,"



PIf679002271d2-29462-32051558",0.0,https://www.click2apply.net/661e9203e9b6e3854bcd9182
3902936925,H&H,Senior Engineer Manager,"
DescriptionWe are offering a unique opportunity for a Senior Engineer Manager to join our office in the New Orleans Metro Area and manage one of the premier engineering practices. We are looking for an experienced leader to join us to manage an existing workload and mentor young employees. Perfect opportunity to expand management capabilities and lead a growing team.H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineerin","New Orleans, LA",False,Mid-Senior level,Full-time,"



PI8167330405f6-29462-32051519",0.0,https://www.click2apply.net/661e91febd8c68d1f72e52f9
3902937919,H&H,Highway Engineer,"
DescriptionH&H has an opportunity for a Highway Engineer in our Orlando office. The successful candidate will prepare and manage tasks associated with highway designs for a variety of project types, from preliminary concepts to final construction plans. H&H is looking for a candidate that displays good engineering judgement, takes pride in their work, takes initiative, and wants the opportunity to work on challenging projects.H&H is a full-service infrastructure engineering firm with more than ",Greater Orlando,False,Entry level,Full-time,"



PIf1235418a1c5-29462-32086219",0.0,https://www.click2apply.net/661e91ffb5619be0d9468fb0
3902937921,H&H,Highway Engineer,"
DescriptionH&H has an opportunity for a Highway Engineer in our Tampa office. The successful candidate will prepare and manage tasks associated with highway designs for a variety of project types, from preliminary concepts to final construction plans. H&H is looking for a candidate that displays good engineering judgement, takes pride in their work, takes initiative, and wants the opportunity to work on challenging projects.H&H is a full-service infrastructure engineering firm with more than 13","Tampa, FL",False,Entry level,Full-time,"



PI5a0a76157d40-29462-32051536",0.0,https://www.click2apply.net/661e91ffe9b6e3854bcd9175
3902937922,H&H,Mid-Level Structural Engineer,"
DescriptionWe are offering an exciting opportunity for a Mid-level Structural Engineer in our Portland, OR, Office.H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineering challenges. Consulting firms, contractors and infrastructure owners count on us when innovative design and intricate engineering solutions are required. Our specialty lies in the ability to manage the entire life cycle of engineering services and suppo","Portland, OR",False,Entry level,Full-time,"



PI670bc1b09a4f-29462-32051551",0.0,https://www.click2apply.net/661e9203b5619be0d9468fbd
3902938770,H&H,Mid-Level Bridge Engineer,"
DescriptionWe are offering an exciting opportunity for a dynamic team member to join our growing Passenger Rail & Transit Group in Boston, MA. In this position, you will get the opportunity to work on several high-level projects throughout the Northeast Region which will instantly enhance your portfolio and give you access to industry-leading experts. Come join our team of professionals and take your career to the next level.
H&H is a full-service infrastructure engineering firm with more than ","Boston, MA",False,Entry level,Full-time,"



PI718d0daa2df2-29462-32935535",0.0,https://www.click2apply.net/661e9200e9b6e3854bcd9179
3902940639,H&H,Structural Engineer,"
DescriptionWe are offering an exciting opportunity for a Structural Engineer to join our growing Gulf Region Team in Mississippi! H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineering challenges. Consulting firms, contractors and infrastructure owners count on us when innovative design and intricate engineering solutions are required. Our specialty lies in the ability to manage the entire life cycle of engineering ser","Jackson, MS",False,Entry level,Full-time,"



PI0a260a74535c-29462-33930805",0.0,https://www.click2apply.net/661e91fa0b9f5d7be4a0edb7
3902941468,H&H,Mid-Level Civil Engineer,"
DescriptionWe are offering an exciting opportunity for a Mid-Level Civil Engineer to join our team in the New Orleans Metro Area. H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineering challenges. Consulting firms, contractors and infrastructure owners count on us when innovative design and intricate engineering solutions are required. Our specialty lies in the ability to manage the entire life cycle of engineering ser","New Orleans, LA",False,Entry level,Full-time,"



PI99ff41a5407b-29462-32051517",0.0,https://www.click2apply.net/661e92020b9f5d7be4a0edd0
3902941469,H&H,Load Rating Engineer,"
DescriptionWe are offering an exciting opportunity for a Load Rating Engineer to join our New York City team. H&H is currently growing the bridge inspection services to support client and project needs in the Structural/Transportation focus areas. This candidate will work with a team to provide bridge inspection load ratings for a varied client base in the New York Metropolitan area.H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving c","New York, NY",False,Entry level,Full-time,"



PI6d0b00b1817d-29462-32051552",107500.0,https://www.click2apply.net/661e9204e9b6e3854bcd9188
3902941471,H&H,Senior Highway Engineer,"
DescriptionWe are seeking a Senior Civil Engineer/Project Manager with 10+ years of professional experience to be part of our transportation team. This position will lead our engineering team in our Tampa office, primarily serving south Florida. In this position you will be responsible for winning work, recruiting, and developing/growing team members. A strong background in Florida DOT District’s 4 and 6 design policies and procedures is preferred.H&H is a full-service infrastructure engineerin","Tampa, FL",False,Mid-Senior level,Full-time,"



PI31e7d32f6c0a-29462-32068514",0.0,https://www.click2apply.net/661e9202e9b6e3854bcd917f
3902941474,H&H,Senior Highway Engineer,"
DescriptionWe are seeking a Senior Civil Engineer/Project Manager with 10+ years of professional experience to be part of our transportation team. This position will lead our engineering team in our Orlando office, primarily serving south Florida. In this position you will be responsible for winning work, recruiting, and developing/growing team members. A strong background in Florida DOT District’s 4 and 6 design policies and procedures is preferred
H&H is a full-service infrastructure engineer",Greater Orlando,False,Mid-Senior level,Full-time,"



PI18ee9585fef2-29462-32068519",0.0,https://www.click2apply.net/661e9202b5619be0d9468fb9
3902943188,H&H,Highway/Civil Engineer,"
DescriptionWe are offering an exciting opportunity for a Highway/Civil Engineer to join our team in Newark, Delaware.H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineering challenges. Consulting firms, contractors and infrastructure owners count on us when innovative design and intricate engineering solutions are required. Our specialty lies in the ability to manage the entire life cycle of engineering services and sup","Newark, DE",False,Entry level,Full-time,"



PI65c808494883-29462-32051548",0.0,https://www.click2apply.net/661e91ffbd8c68d1f72e52fa
3902943190,H&H,Traffic Engineer,"
DescriptionWe are offering an exciting opportunity for a Traffic Engineer in the Transportation Department of our Mount Laurel, NJ, office. The successful candidate will provide traffic analysis and design capabilities and assistance with highway/civil design efforts.H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineering challenges. Consulting firms, contractors and infrastructure owners count on us when innovative des","Mount Laurel, NJ",False,Entry level,Full-time,"



PIcc6bb39eb0b1-29462-32051513",0.0,https://www.click2apply.net/661e9201bd8c68d1f72e5300
3902943196,H&H,Senior Civil Roadway Engineer / Team Leader,"
DescriptionWe are offering an exciting opportunity for a Senior Roadway Engineer/Team Leader in our Boston, MA, office.H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineering challenges. Consulting firms, contractors and infrastructure owners count on us when innovative design and intricate engineering solutions are required. Our specialty lies in the ability to manage the entire life cycle of engineering services and s","Boston, MA",False,Mid-Senior level,Full-time,"



PIa2247a00b2ee-29462-32051535",0.0,https://www.click2apply.net/661e9206bd8c68d1f72e5310
3902943197,H&H,Mechanical Engineer,"
DescriptionWe are offering an exciting opportunity for a Mechanical Engineer in our Chesapeake, VA office. We currently have numerous design and inspection assignments for transportation infrastructure related projects within the region. H&H is a full-service infrastructure engineering firm with more than 135 years of experience steeped in solving complex engineering challenges. Consulting firms, contractors and infrastructure owners count on us when innovative design and intricate engineering ","Chesapeake, VA",False,Entry level,Full-time,"



PI36cefb007d26-29462-33805432",0.0,https://www.click2apply.net/661e91ffe9b6e3854bcd9176
3902954248,Allied Property Management,Lead Maintenance Technician,"Allied Property Management is looking for an experienced Lead Maintenance Technician for our multi-family community. This is a great opportunity for an experienced Lead Maintenance Technician to work for a growing company which offers excellent benefits, training, performance bonuses and the chance to work with a successful team of high performers. 
Summary of Qualifications

• Supervising Experience: 2 years (Preferred)

• Property Maintenance Technician Experience: 2 years (Required)

• EPA an","Irving, TX",False,Entry level,Full-time,"



PI5c9812fd641a-29463-34159417",0.0,https://www.click2apply.net/661e96c90b9f5d7be4a0f3b6
3903424992,Collabera,Business Data Analyst,"About the Role:

Data Quality Analyst is responsible for ensuring the integrity of data used for business operations and decision-making processes.
They will analyze, monitor, and improve data quality across various systems and databases.
The Data Quality Analyst will work with business partners to identify and resolve data inconsistencies, errors, and discrepancies. 

Responsibilities:

Work with business partners to understand data quality standards, policies, and procedures to ensure data int","Richmond, VA",False,Mid-Senior level,Contract,"Bank ,Banking,finance,financial ,Analysis ,Analyst,SQL,Data Analyst,data analysis, Data Management,Quality Analysis,Collibra ,Business Analyst,IT business analyst,Data Quality Analyst ,PowerCurve,jobsrichmond,VAjobs,JobsUSA,USAjobs",0.0,https://collabera.com/join-us/careers/career-detail/?post=348445&refid=col_linkedin
3903425992,Collabera,Financial Analyst,"Mandatory Skills:

High School Diploma or GED 
Strong communication skills, both oral and written 
Well developed analytical skills 
Intermediate knowledge of MS Office - Word and Excel 
Intermediate mathematical skills required (calculations and concepts involving decimals, percentages, fractions etc) 
High level of motivation to deliver results.
Demonstrated ability to accomplish results in a team-based environment 
Ability to build relationships and partnerships""


 Desired Skills:

Bachelor'","Wilmington, DE",False,Entry level,Full-time,"Data analyst,Reporting,Payments,SQL",0.0,https://collabera.com/join-us/careers/career-detail/?post=348447&refid=col_linkedin
3903430295,Tata Consultancy Services,Network Engineer,"Technical/Functional Skills

Network Management

 Experience Required:  5+ Years 

5+ Years

Roles & Responsibilities

 Manage LAN/WAN network administration, enterprise wireless, Cisco/Palo Alto firewall administration. Experience with Cisco ACI a must Troubleshooting advanced network issues and performing call backs, ensuring issues are resolved & appropriate solution is provided to the customer. Manage network tools such as SolarWinds, Panorama, Prime, Cisco DNA, Cisco ISE Infoblox. Responsib","Sparks, NV",False,Entry level,Full-time,"Network Security - Blue Coat,Zscalar , LAN/WAN Network Engineer , CISCO",0.0,https://ibegin.tcs.com/iBegin/jobs/308264J
3903431055,Tata Consultancy Services,Seeburger Support Engineer,"Job Title Seeburger Support Engineer

Work Location (State, City and Zip) Minneapolis, MN 55401 Or Denver , Colorado 80202

Seeburger

XpressDrive

MFT XpressDrive

MFT

Relevant Experience (in Yrs) 5+ Years

 Must Have Technical/Functional Skills  Experience with MFT in active-active environment  Establish SFTP and troubleshooting connection and network issues  Familiarity with Adapter Engines/ Process Engines  Error Message Monitoring  Troubleshooting MFT fault messages  Basic working Linux Kn","Denver, CO",False,Entry level,Full-time,Oracle,0.0,https://ibegin.tcs.com/iBegin/jobs/308246J
3903442992,Collabera,Information Security Engineer,"Must Have:

5+ years of information security experience
1+ year of deep Prisma Cloud Enterprise experience, or experience with a similar Cloud Security Posture Management tool
Proven experience creating Prisma Cloud Enterprise custom policies via RQL, or experience with policy development for a similar Cloud Security Posture Management tool
Extensive cloud Security knowledge of services, workloads and hardening practices
Experience with Agile Scrum or Kanban methodologies
Knowledge/experience wi","Chandler, AZ",False,Entry level,Contract,"security,prisma,rql,rql queries,agile,cloud",0.0,https://collabera.com/join-us/careers/career-detail/?post=348450&refid=col_linkedin
3903444500,Collabera,Data Engineer,"Title: Data Engineer II
Location: New York, NY / Bellevue, WA
Pay Range: $60/hr to $65/hr
 
Key job responsibilities

In this role, you will have the opportunity to display your skills in the following areas:
Design, implement, and support an analytical data infrastructure providing ad hoc access to large datasets and computing power
Managing AWS resources including EC2, RDS, Redshift, etc.
Interface with other technology teams to extract, transform, and load data from a wide variety of data sou","Bellevue, WA",False,Entry level,Contract,"Data Engineer,AWS,Redshift,Python",130000.0,https://collabera.com/join-us/careers/career-detail/?post=347746&refid=col_linkedin
3903452939,Collabera,Business Intelligence Engineer,"Job Title: Business Intelligence Engineer V
Job Location: 100% Remote
Pay Rate: $65.04/hr to $66.04/hr
Job Description:  

Bachelor's degree in Business, Engineering, Statistics, Computer Science, Mathematics or related field.
7+ years of professional experience working with data sets and writing SQL statements, and ETL jobs.
7+ years of experience using MS Office including Excel and experience creating tools and reports with VBA.
7+ years of experience in data visualization platforms (e.g. Tabl","Seattle, WA",True,Entry level,Contract,"Business Intelligence Engineer,SQL,Tableau,ETL",136323.2,https://collabera.com/join-us/careers/career-detail/?post=348452&refid=col_linkedin
3903456497,Nabors Industries,Senior Product Specialist – RigCLOUD Applications,"

Are you seeking an opportunity to show your exceptional skills and knowledge? Are you looking for a company which provides you with dynamic and challenging work environment every single day? If yes, look no further.... We are probing for individuals who are skilled, knowledgeable and are ready to work in a fast paced environment to deliver top notch solutions to cater business needs.

Company Overview

Nabors is a leading provider of advanced technology for the energy industry. With operations","Houston, TX",False,Mid-Senior level,Full-time,"

MINIMUM QUALIFICATIONS 

 • 5 years of experience in development of drilling engineering or drilling execution support applications.

 • In-depth knowledge of directional drilling or drilling engineering workflows, drilling data management & aggregation systems, instrumentation, and data visualization standards

 • Strong written and verbal communication skills

 • Solid task management capabilities

 • Ability to document software product requirements and use-cases

 • Proven interpersonal skills, ability to develop strong relationships with customers and field personnel, and to deliver effective training in both a one-on-one and group environment

 PREFERRED QUALIFICATIONS
  
 • Relevant Bachelors/Associate degree and 5 years applicable oil & gas industry experience in the well construction process and directional drilling,
 
 • 7+ years oil & gas industry experience with instrumentation, data visualization systems, well construction, Mudlogging, M/LWD or directional drilling, or 7+ years of experience in design and development of drilling engineering or drilling execution support applications.
 • Experience with product management of digital services and Agile product development methodologies.

 • Working knowledge of drilling engineering and drilling analytics software packages.

 ESSENTIAL SKILLS / PHYSICAL REQUIREMENTS / WORKING CONDITIONS

 • Position may require occasional domestic and international travel

",0.0,https://ars2.equest.com/?response_id=f8f3dd0b4b46fa84cd7d0141f53e6322
3903483149,Collabera,Data Project Manager,"Client: Banking Client
Job Title: Data Project Manager
Location: New York, NY 10013
Duration: 12 Months + Possible Extension
Shift: Mon - Fri (Basic Business Hours)
Start Date: ASAP
 
Job Description:


The Institutional Credit Management (ICM) team is a critical component of First Line of Defense for wholesale lending and counterparty credit risk. ICM partners with businesses wide to ensure we have best-in-class risk and control capabilities. ICM also plays a key role in the Transformation effo","New York, NY",False,Entry level,Contract,"Project manager,project management,SQL ,VBA,data management,data remediation,lending,wholesale lending,KNIME,LYNX,SharePoint,DGSTREAM,DGFU,DGREF,DGLOBE,loan data,data analysis,data analytics,bank,banking,finance,financial,banks",0.0,https://collabera.com/join-us/careers/career-detail/?post=348455&refid=col_linkedin
3903483983,Collabera,Loans Transformation Data Analyst,"We are seeking a professional who is looking to start a professional journey as a Loans Transformation Data Analyst with one of the largest Banking Corporation headquartered in NYC, NY.
 
Industry: Banking
 
Work Location: NYC, NY
 
Job Title: Loans Transformation Data Analyst
 
Duration: 12 months
 
Function background / context:

ICM Lending Transformation is looking for an experienced Data Analyst, who is proactive, independent, and comfortable with identifying and resolving blockers.
Role in","New York, NY",False,Entry level,Contract,"Lending Transformation,Loans Transformation,SQL,VBA,Sharepoint,MS Excel,MS Access,Loan data hierarchy ,Data analysis,Project management",0.0,https://collabera.com/join-us/careers/career-detail/?post=348457&refid=col_linkedin
3903807798,Collabera,Mechanical Engineer,"Title: Mechanical Engineer III
Location: Westborough, MA 01581
Pay rate: $40/hr to $43.20/hr 
Duration: 11 Months
 
Key Responsibilities:

Working collaboratively with multiple stakeholders such as R&D, manufacturing, supply chain, and quality to determine key design considerations for test equipment design, fabrication, and implementation.
Exhibiting role model behavior of thorough engineering analysis and documentation.
Executing projects from a basic concept to production, including developin","Westborough, MA",False,Entry level,Full-time,"Mechanical Engineer ,Mechanical Design Engineer,Prototyping,ProE,Creo,Solidworks ,Manufacturing and Assembly",0.0,https://collabera.com/join-us/careers/career-detail/?post=348462&refid=col_linkedin
3903807920,Collabera,Data Governance/Management Analyst,"Position Details

Client: Banking
Role: Data Governance/Management Analyst
Project Location: Charlotte, NC (Hybrid/Onsite)
Project Duration: 12+ Months
Pay Range: $58/hour to $63/hour

Job Description:

<ul data-editing-info=""{""orderedStyleType"":1,""unorderedStyleType"":1}"">

Support the development of data strategy objectives to drive business growth and risk management excellence


Support the Enterprise Data Strategy across the data lifecycle through structured principles and measurable outcome","Charlotte, NC",False,Mid-Senior level,Contract,"Data Governance,Data Quality,Data Management,Governance,Data Reporting",0.0,https://collabera.com/join-us/careers/career-detail/?post=346039&refid=col_linkedin
3903827873,Collabera,Android Developer,"DayToDay Responsibilities:

This mobile developer will be working on building mobile applications for the bank.
Designing the next generation of mobile applications

Must-Have:

5 years of Mobile Development
Worked on applications in the mobile app stores
4 years of Android Development within an enterprise environment
3 years of Kotlin Development, Reactive Programming, coroutines, dependency injections (dagger), retrofit, and jetpack architecture component.

Nice To Have: Fin Tech/Banking Exper","San Leandro, CA",False,Entry level,Contract,"Android Development,Android,Kotlin,Java,SDK,Android SDK,Mobile development,Mobile Application Development",0.0,https://collabera.com/join-us/careers/career-detail/?post=348471&refid=col_linkedin
3903830264,Collabera,Java Developer,"Client: Banking/Finance? 
Location: Newark, DE (Hybrid)
Position: Java Developer
Duration: 18-24 months on W2?
 
Job Description:

7+ years of web and rest services application programming experience .Net, J2EE/Java. Working knowledge of software frameworks such as Struts, Spring, Spring MVC, Groovy, Scala, Open Source components, Rest API etc.,
As key developer onshore to develop critical Bank application Development in agile practice and production implementation and support
Core Java, WebSphe","Newark, DE",False,Entry level,Contract,"REST API,Websphere,Core Java",0.0,https://collabera.com/join-us/careers/career-detail/?post=348468&refid=col_linkedin
